lat,lon
59.8523813,30.1564941
59.7442301,30.4724506
59.885657,30.4304071
59.8276939,30.2155955
59.9391439,30.2016161
59.9617754,30.3088989
59.9899806,30.3059687
59.964814,30.3144122
59.8522597,30.2728868
59.8490326,30.1046429
59.8610159,29.9362477
59.7283729,30.4187619
60.2000855,29.7075375
60.0159756,30.3174107
59.9997915,30.3149593
59.8690493,30.3690095
59.8399011,30.3960985
60.0002902,30.3526511
59.829564,30.3792311
59.8811873,30.468933
59.9792237,30.4215367
59.9033088,30.4533815
60.007187,29.7412747
59.7611174,30.6310089
59.9880432,30.2125874
59.8752957,30.3995028
60.0219688,30.3923798
59.9991594,30.3671466
59.9002676,29.7745505
59.9097671,30.3459095
60.0629845,30.2890076
59.8661227,30.4668094
59.8894588,30.2745673
60.0362592,30.4522447
59.8257915,30.337183
59.8524733,30.3545887
59.8207035,30.3382087
59.8504748,30.368467
59.827101,30.3372605
59.8239707,30.3326432
59.6853584,30.4228677
59.8104962,30.5805239
59.9288835,30.2600918
59.9315538,30.2407424
60.1894701,29.7259009
60.1479694,29.9369768
59.9145981,30.4405973
60.0350219,30.4173978
60.0290415,30.4053298
60.0282089,30.3382429
59.8613778,30.159543
59.8608682,30.158678
59.8584292,30.1953269
59.8293971,30.1772949
59.950888,30.246385
59.86759,30.4511544
60.0354924,30.2552387
60.0283048,30.2532637
59.8084334,30.3683853
59.9534463,30.2169084
60.0350145,30.250212
59.8596971,30.350533
60.0316953,30.404487
60.0136059,30.2662131
59.9505453,30.2208435
59.8435456,30.1480267
60.071233,30.2373057
59.967161,30.2729665
60.0281691,30.4118208
60.0207996,30.4068964
59.9289006,30.3017218
59.8355123,30.1688794
59.9460472,30.4979897
60.0153458,30.4102187
59.9354327,30.4093584
59.9472211,30.4139597
59.940831,30.3218259
59.9415366,30.3551097
59.9886693,30.293698
60.0757887,30.3446057
59.8438846,30.2740087
59.7426768,30.4699275
59.9628595,30.4540461
59.8962281,29.7741129
59.8537723,30.4760122
59.9418686,30.4782248
59.9602315,30.4819489
60.0143168,30.3678117
59.8417647,30.4965973
59.9892453,30.2987539
60.0321176,30.4588681
60.0334806,30.4567898
60.0360923,30.4544693
59.8675019,30.4431659
59.8402414,30.1141823
59.8892531,30.4883158
59.909287,30.3516183
59.808164,30.5753204
59.9598176,30.2873942
59.9454204,30.3568637
59.9405816,30.2798331
59.92704,30.312922
59.9115199,30.2674189
59.9963545,30.3771295
59.9306337,30.3393087
59.9575053,30.2710453
59.9368722,30.2711726
59.876824,30.322228
59.860744,30.249312
59.950986,30.2451159
59.986919,30.346891
59.873473,30.270009
59.913884,30.4378948
59.8609151,30.3297666
60.056166,30.3234994
59.946288,30.2711684
59.8877779,30.2700852
59.9223285,30.2811288
59.8692736,30.4498688
59.9142469,30.4866849
59.9216699,30.3043033
60.0282684,30.4522926
60.0304313,30.4551806
59.8630337,30.4046214
59.9939521,30.3159647
59.8739291,30.3669891
59.8663386,30.4646544
59.8666105,30.3876042
59.8780213,30.4422718
59.8195466,30.3392931
59.8101692,30.3690579
59.811193,30.3675217
60.0029978,30.4471989
59.9571988,30.4735354
60.0033039,30.35761
59.8542917,30.387561
59.6835959,30.4400334
59.9467639,30.2712838
59.9807529,30.5099966
60.0373319,30.345957
59.9629606,30.4883314
59.9730885,30.4172734
59.961431,30.3069938
59.9613234,30.3532871
59.9839082,30.3491187
59.9851593,30.3950444
59.7385943,30.4773519
59.9946723,30.3158753
59.8930841,30.4835491
59.9185385,30.4623221
59.9218049,30.4594374
59.9290947,30.4599659
59.9118415,30.4686827
59.8818347,30.4715009
59.8454147,30.2536147
59.8441357,30.2309523
59.7424188,30.477907
59.7428286,30.4842981
59.747671,30.5866025
60.0541822,30.3104358
60.0665157,30.3088129
60.0226899,30.3713687
60.0406301,30.3926986
60.0476807,30.3750745
60.0509375,30.3484006
59.9597186,30.4357136
59.9556723,30.4900168
59.9497545,30.2255565
59.8104746,30.3580755
59.8109002,30.3604937
59.8864905,30.360294
59.9808555,30.385132
59.8714244,30.3686911
60.027334,30.2220632
59.8190326,30.324747
59.8135674,30.2934086
60.0051281,30.3905595
59.9794902,30.5111927
59.8335383,30.3915922
59.9441186,30.3918355
59.8075258,30.374122
59.8665572,30.2660005
59.7589359,30.6262195
59.9672785,30.2993744
59.834624,30.5101302
59.8958036,30.4238652
59.8312529,30.0907775
59.8734036,30.4026689
59.8469489,30.3794463
59.8060359,30.3691984
59.7029173,30.3946155
59.8889237,30.4246704
59.8627212,30.3898198
59.8782299,30.3957684
59.75032,30.5794714
59.8140427,30.5655006
59.8643023,30.1696729
59.8523756,30.2498862
60.0355541,30.4574335
59.7081879,30.4180983
59.9315889,30.4653674
59.7234357,30.4036379
60.0006196,30.4357105
60.03402,30.448823
59.9048673,30.4767658
60.0253929,30.3827152
59.8691011,30.1586122
59.8666692,30.1611898
60.0052561,30.2901494
60.0057882,30.28236
59.9451791,30.2987459
59.8387734,30.385484
59.9302823,30.3599735
59.981305,30.377966
59.9403629,30.3505225
60.1961012,29.6844061
59.9541242,30.422598
60.0054798,30.2987515
60.0696729,30.3107328
59.8028148,30.3769007
59.8653384,30.4436892
60.1198707,30.1752434
59.9861651,30.2185602
59.8391905,30.3852224
59.9010552,30.4569058
59.8138881,30.5647611
59.8119634,30.5692672
59.8149415,30.5747323
59.8156333,30.5765882
59.9524363,30.2317223
59.7428259,30.4719919
59.791118,30.1496973
59.9357025,30.379453
59.8437155,30.1052014
60.0087722,30.2979386
59.933243,30.3767711
59.8497018,30.256702
59.8311071,30.2206008
59.8341358,30.3516342
59.8383895,30.3488014
59.9389672,30.4866353
59.9964435,30.3214548
59.9520893,30.2330151
59.7464181,30.6095659
60.01054,29.7183177
59.9203721,30.3510932
59.8527327,30.3140525
59.8523446,30.296227
59.8707674,30.3816008
59.9244322,30.351339
59.9326887,30.3530064
59.7024846,30.3814801
59.8341768,30.2047232
59.8545298,30.2840473
59.9205113,30.4390168
59.7395002,30.0898339
59.9535878,30.4821591
60.0136711,30.3937733
59.983797,30.3535615
59.9579928,30.2998451
59.9385358,30.4775711
59.9410768,30.3603302
59.9120921,30.321705
59.8792775,30.2666942
59.8602456,30.1876214
59.8325729,30.3454345
59.8195039,30.3400132
59.8070261,30.3772723
59.9484474,30.3597535
59.9346217,30.3341973
59.9286222,30.3462778
59.84815,30.2425205
59.85315,30.193663
59.9655444,30.4362855
59.9512875,30.4731238
59.8305153,30.4250572
59.7608076,30.471429
60.0473524,30.3654837
59.8382809,30.357357
59.9236541,30.4836481
60.0130902,30.25206
59.7356705,30.4714544
59.7312273,30.4551283
59.732694,30.4674058
59.740408,30.4751889
59.7448889,30.4772491
59.8448705,30.3091565
60.0361721,30.4448143
59.7491369,30.6047881
59.7623373,30.3248177
59.8345407,30.4017177
59.973098,30.2747907
59.9872443,30.4269523
59.8406429,30.3396801
59.8431881,30.3296388
59.9028826,30.33765
59.90514,30.3400952
59.7256701,30.4272523
59.8618182,30.3131505
59.8556453,30.3148909
59.8402014,30.2402513
59.9242556,30.4539481
60.0125458,30.4112663
60.0777308,29.9680078
60.0722267,30.3379458
60.0556854,30.3382838
60.0548818,30.3385514
60.0249034,30.3181966
60.0023862,30.3379711
59.9810034,30.3501031
59.9865644,30.3673987
59.9367239,30.2559354
60.0565187,30.2673968
59.9443022,30.2849236
59.94593,30.2790828
59.899622,30.4508047
59.876006,30.3765604
60.0526624,30.3125706
59.893029,30.4515175
59.9357077,30.4359441
60.0109766,30.4805598
59.8441897,30.3177741
60.0736975,30.2833263
60.0384363,30.0009578
59.8469072,30.3201577
59.9385453,30.2707173
59.8693342,30.2724617
59.8638219,30.1658633
59.9379925,30.2673087
59.8316186,30.3626908
59.9259475,30.3674995
60.0440514,30.3717949
59.8619764,30.1839861
59.9018645,29.8167927
59.8674688,30.1718788
59.8636812,30.1727392
60.0018054,30.2990403
59.9373951,30.1980832
59.9967384,30.273777
59.9540153,30.2429149
59.9866013,30.2892545
60.0152797,30.0098464
60.064739,30.3193163
60.0397621,30.2539503
60.0372933,30.2560641
60.0404608,30.2537944
60.0404324,29.977178
60.2020204,29.6882845
59.6957345,30.4178015
59.9984952,30.3660582
59.8442417,30.4203404
60.0102585,29.7192004
59.9978662,29.7652218
59.8757467,29.9224904
60.0462485,30.4049715
59.9229003,30.4200535
59.9060835,30.4418946
59.9003794,30.4542178
59.87762,30.442873
59.7435638,30.477249
59.9266387,30.3613786
59.9433419,30.3609596
60.0042159,30.2954806
60.0213981,30.2547583
59.9923569,30.308747
60.0232499,30.2425219
60.0357708,30.4529785
59.9446422,30.4983227
59.9573656,30.4861395
59.8991377,30.4586291
59.8554907,30.379614
59.8956728,30.4636145
59.8382066,30.2609262
59.9172983,30.320427
60.0017921,30.2084575
59.9372784,30.249812
59.9531871,30.4758605
59.8630862,30.1904728
59.8097671,30.3696933
59.8935246,30.4478601
59.9089215,30.3518803
60.008035,30.4192159
59.8789338,30.3140107
59.9267507,30.3041279
59.6929252,30.4325209
59.9587776,30.4096923
60.0509751,30.323636
60.0320241,30.232176
59.7603617,30.3219571
59.9058874,30.3452064
59.9054965,30.3426548
59.9109037,30.3487895
59.8339834,30.5227342
60.0590973,30.2720699
59.9030215,30.4237504
59.9499136,30.3056486
59.8725695,30.3450419
59.8555731,30.3795464
59.9616675,30.4070258
59.9591523,30.3137404
59.9369464,30.4824186
59.8845694,30.3677716
59.9447694,30.2890678
59.9306392,30.4224086
59.8791065,30.4300864
59.7357531,30.6139677
59.8675484,30.171563
59.8673006,30.1680976
59.843489,30.1051569
59.8410716,30.1036978
59.8375921,30.1064645
59.8494146,30.0289687
59.9848472,30.3270583
59.6887561,30.4093059
59.6953581,30.4194452
59.8994293,30.445737
59.8281442,30.4067629
59.9706514,30.4137332
60.0021298,30.4488096
60.0003106,30.4531331
59.9577089,30.4487802
59.9961689,30.2016722
60.0456273,30.3675619
59.9589511,30.490849
59.7234188,30.0809724
59.8741952,30.3068167
59.8418479,30.3039596
59.839425,30.3041008
59.8429762,30.303088
59.8431063,30.30267
59.9070484,30.2499091
60.0134938,30.369087
59.8695159,30.4111256
60.0138599,30.4812286
60.0133628,30.481448
60.0034587,30.4828913
59.9400219,30.2126142
59.9048124,30.4396427
59.9354389,30.2381541
60.0727956,30.3441816
59.8718575,30.308298
59.9377499,30.3877452
59.9361861,30.4158962
59.8148408,30.3386769
59.821717,30.3331198
59.8229483,30.3404165
59.9083938,30.2447042
59.7837491,30.6288636
59.9324011,30.3723463
59.9902699,29.7748692
60.0029781,30.2008598
59.9310375,30.3366122
59.8641131,30.4537479
59.9521031,30.4696095
59.9534614,30.4678532
59.9543013,30.4696514
59.802044,30.3788255
59.8029136,30.3788026
59.8315449,30.5333441
60.0437839,30.3764933
59.7208149,30.413579
60.0727953,30.3206592
59.9516887,30.4699675
59.9753259,30.3874949
60.0331094,30.4470192
59.9245115,30.3857269
59.9148584,30.3490695
59.920721,30.492069
59.8053932,30.3583946
59.9426062,30.3455851
59.7327624,30.0863605
59.8581784,30.1500117
59.9903084,30.3161084
59.9491966,30.2344488
59.9951968,30.2571772
59.9330321,30.4308257
60.0226637,30.3738659
60.0541776,30.2725908
59.858994,30.153692
59.756833,30.4728395
59.9375359,30.1964934
59.943958,30.2840779
60.031355,30.250805
60.0588553,30.2749106
59.9928953,29.762505
59.8787395,30.3826213
59.8760126,30.3123814
59.8430271,30.2611021
59.9576494,30.3426935
59.8775333,30.3161273
59.8665411,30.5107005
59.867784,30.5097706
59.9429699,30.4181462
59.9955077,30.2039749
60.0838988,30.3466724
59.8687111,30.3695507
60.1127729,30.2642737
59.9864807,30.3351961
59.901603,30.312938
59.9138522,30.3276373
59.9215215,30.3447271
59.915474,30.3178591
59.8459312,30.4172968
59.906095,30.312277
60.0056178,30.2366512
60.0418615,30.3256129
60.1188788,30.1487584
60.1182919,30.1710619
59.8127677,30.3756086
59.8113572,30.3660802
59.8026432,30.3823757
60.0442934,30.3637619
59.8342955,30.361129
60.0820086,30.3424331
59.9901395,30.3277606
60.029386,30.3663119
60.0067938,30.2642737
59.9496434,30.4745073
59.7564849,30.4715409
60.0162284,30.3798154
59.7941837,30.3703094
60.0470329,30.3293934
60.0108315,30.3292658
59.8334577,30.1767437
59.8352114,30.1551378
59.8358057,30.1429712
59.8359482,30.1140802
59.8428498,30.0976739
59.8415839,30.097818
59.8410788,30.0975636
59.8334457,30.1111982
59.8454012,30.1072983
59.9030246,30.3261347
59.7173654,30.052357
59.9250255,30.3056688
59.8305436,30.3844338
59.9189715,30.4643026
59.9013991,30.4644856
59.8330831,30.3908993
59.755313,30.4694638
60.0150062,30.3910238
59.8680467,30.31213
59.9194474,30.3536929
59.9618301,30.4368626
60.001804,30.21098
59.9202499,30.2795482
59.8594972,30.1533339
60.0074584,30.4509562
59.8342133,30.1117175
59.8737215,30.3210011
60.144119,30.0075587
59.8430197,30.1217563
60.049796,30.3668046
59.8990407,30.3074286
60.0464673,30.368829
60.2058112,29.7044268
59.8087722,30.3612428
59.9372788,30.2150846
59.8489034,30.3915862
60.0494881,30.33383
60.0488033,30.3331174
60.0512879,30.3348003
59.9282811,30.4064735
59.9301524,30.3223468
60.052068,30.2670835
60.0014686,30.2116364
59.8139344,30.2879624
59.9957881,30.274606
59.968003,30.2774806
59.9861479,30.2049845
59.9309578,30.3325599
59.9434346,30.4132747
60.031068,30.4497399
59.9347436,30.2454058
60.1219202,30.1646358
59.8410958,30.2539174
60.1107104,30.2508376
59.9289318,30.370966
59.9001207,30.3624758
59.9506748,30.4708412
59.9488481,30.2333257
59.9530768,30.4091108
59.8684309,30.514059
59.8603268,30.4117213
59.958035,30.3021624
59.8971785,30.4559838
59.8989058,30.4552967
59.8308723,30.5417102
59.8405325,30.1153689
59.733783,30.4737223
59.7552953,30.36524
59.8623559,30.3201863
59.8989152,30.4502746
59.9018655,30.4466438
59.8602441,30.2491758
59.8601597,30.2477849
59.9341541,30.3379244
59.7535804,30.5708819
59.8901049,30.361729
60.0689411,30.3132693
59.9812031,30.3738013
59.826352,30.317243
60.0114272,30.4022051
60.0396452,30.4016282
60.0297494,30.3284987
59.9451087,30.3489885
59.9843941,30.3867906
59.9860981,30.3890587
59.8689729,29.8666346
59.8957771,29.773419
59.9342565,30.4068606
59.8094236,30.3596601
59.8611945,30.3194515
59.8609295,30.1633286
60.0593018,30.2804716
59.6819622,30.4314256
60.0153419,30.4782168
59.9798324,30.3335048
59.8670419,30.4112855
60.0329994,30.2310045
60.0349311,30.2194067
59.875127,29.8636717
59.8594966,30.2147048
59.9895837,30.2010453
60.1295923,30.1429509
59.8559391,30.201526
60.1037004,30.2084783
60.164568,29.8588634
60.046103,30.395864
59.8312735,30.3722808
59.9311279,30.4068372
59.975545,30.3025159
60.0357112,30.2050693
59.9870384,30.2979404
59.9224481,30.3482193
59.9510908,30.2447422
59.98604,30.2683505
59.8324125,30.195314
59.9378674,30.3485515
59.9853513,30.381757
59.7955219,30.1616557
60.0111987,30.3324521
59.9715247,30.2966723
59.9709973,30.310264
59.9464201,30.473274
60.0851209,30.3563143
60.0870643,30.3528181
60.0862808,30.3572492
60.0869215,30.3577307
59.91396,29.7707604
59.831414,30.394808
59.7324764,30.071699
60.0718119,30.3186033
59.8745837,30.3924005
59.9853893,30.3246448
59.7629068,30.3100975
60.0233966,30.3278908
59.9845278,30.3191978
59.9859929,30.3301958
59.8829259,30.4271365
59.9995987,30.1957024
59.7309795,30.1067476
60.0002857,30.2870475
59.8228398,30.0899899
60.0310394,30.2019659
60.0307527,30.2010378
59.8443872,30.0919421
60.0131605,30.4804101
60.0131393,30.4798987
59.8430149,30.2495742
60.038601,30.359506
59.7070838,30.4145398
60.0490588,30.3800277
60.0112885,30.3356288
59.8471417,30.0918558
59.8216312,30.3360307
59.7550939,30.474273
59.682292,30.4359958
59.9567568,30.4479698
59.930944,30.404223
60.0748729,30.3188598
59.9997325,30.3333345
60.0032417,30.1978138
59.8801624,30.42899
59.8810494,30.4354146
59.8961993,30.4599603
59.8973537,30.4596771
59.7505398,30.570673
59.9617191,30.2541298
59.70795,30.3847223
59.9996762,30.4783582
59.9884652,29.7850015
59.8316057,30.5454919
60.2179146,29.7262661
59.8317227,30.3481232
59.8724196,30.3799303
60.0317289,30.2096642
59.9221126,30.3399022
59.8072696,30.3577164
60.0596764,30.2773512
59.750373,30.5856044
59.7540242,30.324098
59.845196,30.0918746
59.959622,30.4141216
59.8894287,30.3201601
60.0072729,30.2721516
60.0050461,30.4196819
60.0339457,30.2162596
60.0330818,30.2131799
59.9322365,30.4698108
59.9498011,30.3957314
60.0551147,30.2733624
59.9368012,30.2253668
59.9361671,30.481713
59.9352004,30.4347252
59.9611438,30.4890219
59.9328407,30.2081806
59.9359908,30.2082717
59.9297213,30.3799599
59.6986693,30.4216738
59.9880386,30.3810208
59.9583569,30.3427694
59.8850889,30.4863883
59.7552546,30.3093086
59.7491181,30.5635259
59.7717879,30.5995052
59.7719796,30.5989706
59.6818302,30.4311605
59.9933421,30.3240064
59.9772056,30.3174593
59.756826,30.4659359
59.7560227,30.4666311
59.8515118,30.2614677
59.7366363,30.4058651
59.9506143,30.474026
59.9312848,30.2012187
59.9321227,30.1985471
59.9345081,30.2048806
59.9172398,30.4005967
60.0188154,30.4749442
60.0068211,30.335883
59.8480647,30.0879144
59.7491213,30.3661559
59.7654066,30.3116238
59.8372421,30.1015404
59.8384221,30.0982212
59.841081,30.0360163
59.8631929,30.1530913
59.8605695,30.1568055
59.9244371,30.3541081
59.9139467,30.3490692
59.9768193,30.3351956
59.8581581,30.3867721
60.0432397,30.3579352
59.889572,30.4158856
59.897017,30.305576
60.0321266,30.2137018
59.9034104,30.3491801
59.8630706,30.2202795
59.8471128,30.0842588
59.9765202,30.4186121
59.8787718,30.2683226
60.0439566,30.3754559
60.0433014,30.3628168
59.9856454,30.2036435
59.9166494,29.7715791
59.7503182,30.5760411
59.8436875,30.4209323
59.8863605,30.3598214
59.8967311,29.7719413
60.0459318,30.3617021
60.0492508,30.3408608
59.8626112,30.3570983
60.0710238,30.2606749
59.8597285,30.3383796
59.9115245,30.2675821
59.8928586,30.3127838
59.8773868,30.3366595
59.846109,30.3883601
60.1106999,30.2708817
60.021703,30.3895444
59.9527433,30.4317588
59.9589045,30.4750282
60.032396,30.4482812
59.8830534,29.8345086
59.9237752,29.7154748
59.805901,30.3213644
59.8086177,30.3600097
59.8607857,30.1636626
59.8522664,30.2872172
59.8768194,30.2588703
60.02617164695091,30.388014925442977
59.932916629523596,30.409148167777325
59.74836846427549,30.595815734652035
59.92946871841002,30.30728865170505
59.94263522402711,30.31794014584567
60.03324784697269,30.355615475992728
60.03554402603643,30.3619788752334
59.86818005008177,30.328782376809944
59.99769487039561,29.765543037637933
59.88227760577696,29.822800444653858
60.004852876781754,30.375443151969296
59.926795314354145,30.338016750664583
59.979110031928684,30.340647227631067
59.912646578808356,29.783087584416965
59.985824679320764,30.343693737880344
59.92048736168175,30.31661163706539
59.909810428071836,30.249856547334137
59.916876455578645,30.31341650700525
60.04102844298943,30.304908858772173
60.03603746331166,30.317408908040058
60.04058513483258,30.31053578633939
59.94616370259971,30.273384479317595
59.97938788045185,30.258068055797743
59.937929029714276,30.32874116067309
59.94506156100972,30.29647186705722
59.999003500401805,30.337479238427854
59.8797636736924,29.82927665485716
59.88207779629295,29.831362974190014
59.94285310561736,30.27315577527378
59.894877617030716,29.871977950176117
59.94547151284659,30.373228640389335
59.94547151284659,30.373228640389335
59.93633390569621,30.306286388379903
59.881823127955016,29.825941855546372
59.87831433558296,29.83559399891907
59.88551416395186,29.820689058408618
59.91275493760977,29.747356811552105
59.91265598261766,29.747127856342335
60.02160456927008,30.3061768953981
59.92549472056908,30.295930946972867
60.07666566058215,30.30434379574542
59.84593762942029,30.048937815357156
59.68752393656953,30.43838746744661
59.705768052262144,30.426572103207214
59.694180562032194,30.465437156602853
59.85271080325286,30.48655038924839
59.99591521049966,30.428153207936706
59.99917662732395,30.42460961216625
60.009872072042754,30.297507428018164
59.884725580258525,29.823292593290617
60.029036774931434,30.327062651162137
60.02792416405826,30.324554068223147
59.93277669315813,30.33865199142231
59.986884698024866,29.768776133093976
59.98844278003878,29.777785836644526
59.9648903157924,30.42476644270533
59.98886061574638,29.76801694455626
59.93206803775638,30.359209948236366
59.92260766873747,30.358208059225607
59.94666660739284,30.39787582955833
59.94666660739284,30.39787582955833
59.95484532701831,30.390748577337646
59.916811017087106,30.302321939392495
59.9380596290195,30.375390007555293
59.937346195765784,30.367474597941793
59.91793245400857,30.311429218865975
59.8349607491391,30.355655676581488
59.9148539380984,30.28448333189512
59.9147869932549,30.28675808216223
59.84144636698347,30.352852834615245
59.82375121476348,30.32127110903874
59.914738172586105,30.2801606484878
59.97163160554647,30.320454848488026
59.879931093544734,29.826694182278054
59.88044761629996,29.827280032592952
60.022690170007344,30.317470808980477
59.94653416950853,30.39296562161348
59.94653416950853,30.39296562161348
59.93756850563399,30.350334451043125
59.912729067146046,30.319633770273132
59.83998431787,30.19282499271776
60.04844342574361,30.30174668123419
59.89387422138919,29.849958446410657
60.00850297998951,30.252830849364297
60.035639729648274,30.360659400240635
59.853837755098475,30.34973321860192
60.01621313596235,30.300969623774023
60.015605266876285,30.30152536741284
59.934495128569,30.322815614751743
59.984878388078855,30.299417417590323
60.007346664241965,30.367213129096502
60.01356178350002,30.339782848394293
60.00978290870299,30.32632004468917
59.96591191446358,30.332256490363797
59.829448890705585,30.38303022550828
59.85012829862449,30.32317862796896
59.99479514769933,30.3576210715455
59.95056122556755,30.478753171469467
59.95056122556755,30.478753171469467
60.007125721882076,30.310845370442326
60.018476159828644,30.370982193057344
60.037182902660916,30.336234871173964
59.71084424055827,30.428634764770706
59.982995081751795,30.199283747420726
59.93621007927302,30.338855249525718
59.92308381856524,30.31311325110456
60.007408869234,30.26449099344334
59.78843843908282,30.14482867973543
59.95170828157268,30.4574638408379
59.83625228564985,30.227138013907805
59.88084697274408,29.878539953982994
59.903148442596276,30.261659021870194
59.89141617562158,29.83673553914571
59.78645981346571,30.66167867217576
60.01028626582296,29.718424734874816
59.90388682787452,30.406775605499774
59.955245751487006,30.291059031476863
59.82750418337617,30.37914334545463
59.73393696237183,30.595499827815516
59.847090807395,30.377691670228828
59.83093614931918,30.39550937057633
59.88123775071133,29.823338594409964
59.8641709647794,30.470520734866554
59.86595387635104,30.470682726049496
59.86621666810491,30.468235545090433
59.86535246823158,30.473077142277173
59.971112984079504,30.245884231207558
59.93850105886169,30.229995902616757
59.85460129270372,30.242271668633236
59.93984263375211,30.332994803022032
59.935218712091,30.439807451485855
59.94483142345342,30.335554395661333
59.94483142345342,30.335554395661333
60.093507703816776,29.943564718168478
60.089882980002244,29.932656392835064
59.97176540572656,30.36822764583368
59.95699375040472,30.302158147407418
59.89605144629812,30.357259875411753
60.00759416081996,30.259735895603328
59.884831528571034,30.379303566555734
59.94936235635531,30.396355332058278
59.94936235635531,30.396355332058278
59.92846451041622,30.342154673034326
59.94218466930959,30.2651981565836
59.72802197112334,30.090351889334933
59.90857474836534,30.463142228580875
60.098301553290476,29.94986186293569
60.10385907436809,29.95314893200466
59.97843969083867,30.290853842155066
60.02666926804433,30.397380271031192
59.95646261062684,30.276562160844865
59.857588678301376,30.05893286486135
59.85639560634017,30.050626448679218
59.859020615374334,30.0708865885448
59.93102995409201,30.25247599535445
59.849355178873225,30.295471006061934
59.93643342497643,30.346492922486362
60.05165587851038,30.33587187104465
59.92612078445669,30.298031887157467
59.95094677755639,30.30348712516208
59.95157842715804,30.29574657600456
59.94228172508989,30.389688209127407
59.94215582390502,30.3865709130711
59.94048277878916,30.374874189171788
59.94279288087152,30.37322155678196
59.88858754822501,30.466806521371154
59.9402028567331,30.29904361065964
59.940858791929216,30.300634521426865
59.9425801012916,30.2987006069675
59.87102497683113,30.44075272421072
60.037127852815104,30.331413961703216
59.95400672804389,30.31376374289263
59.82543242840181,30.380776296989715
59.828725935488755,30.379499133555882
59.82936509730439,30.379349587999904
59.829240183115346,30.378206153467023
59.829905478730446,30.377877060396372
59.83068018877203,30.377415717111877
59.97987853568777,30.283630934908327
59.93845111145688,30.292520282591003
59.91563713645309,30.278427228315977
59.92291151554672,30.299722946224417
59.921935309265514,30.298500326634333
59.95491868778498,30.314283680483975
59.924958184020824,30.3153173962127
59.92323164981817,30.310221127466075
59.92347472889789,30.31063687784765
59.92170963934636,30.30873123403417
59.99420909275828,30.405608827069884
59.70463593665059,30.412770655603747
59.70656404345021,30.410689523369065
59.84682661308226,30.237222626399014
59.93436579135841,30.3641515369413
59.838911996557364,30.418801946991245
59.95567392671574,30.31286672117566
59.95510297760886,30.31054664339214
59.90383523402926,30.423014443748663
60.02638641114362,30.409640562531326
59.94334689067026,30.367414789422945
59.712421797547144,30.394147402763203
59.720649375769185,30.378760446630903
60.189773148932204,29.700715624088783
59.96793275818508,30.398504084250906
59.83830397979431,30.26959896014943
59.957578589780965,30.348060623679157
59.88574044971729,29.91322038069508
59.8704586573578,29.932584668120224
59.915256072919924,30.29474477151986
60.0194140702076,30.38820135845048
59.958285601574886,30.298781748159374
60.09228688132912,29.972612257805253
59.92241035174935,30.318032409203443
59.881868507994874,29.825697352896217
59.72406249461756,30.410559339209264
59.71897421080835,30.424014893750606
59.90291262525055,30.49004049083859
59.924741715198195,30.32763725454082
59.989022534897494,30.22543608452754
59.987904540704974,30.22802220778733
59.833348327403634,30.390652771368682
59.97648552589021,30.313133698336685
59.97649080841095,30.311631674915425
59.878336990060156,30.44575682427634
59.95215163373394,30.292836732507325
59.84920116346963,29.98046517074931
59.90180967126145,30.404693397268467
59.90031989304696,30.403860634029606
59.90174016593601,30.402175261066315
59.90356626230994,30.40432128475566
59.95847113911724,30.349934046789844
59.99394631211097,30.34178024318757
59.82698646853812,30.32455764716448
59.95413456602917,30.367398405899138
59.899591464028354,30.40138490358971
59.992836233786996,30.154676829234173
59.96134937106891,30.309300568212898
60.03673882588616,30.345876644039357
59.95001696017498,30.377433023613992
59.882582605757705,30.416659468344275
59.962990636534904,30.34603344040336
59.83131977829064,30.15493072174704
59.91524333521705,30.325882989740244
59.92713264304144,30.490213831441864
59.92694976638342,30.49522736571682
59.845559700174505,30.402427295879807
59.83987541572785,30.51065444040691
59.94254797151946,30.30146771096712
60.03978671354821,30.387468660881503
59.89213404368413,30.27687697149527
59.887559415128166,30.31869335422989
59.946445235102026,30.27717350411952
59.944259180633594,30.272916205733623
59.9834631083136,30.307423481167167
59.82954350661949,30.41709044143479
59.8409395580958,30.483818422375915
60.01255518037347,30.42040872535732
59.938371385766814,30.639299237834667
59.710478580354184,30.378260628227164
59.96893912962025,30.318565991313832
59.96893912962025,30.318565991313832
59.87871138375596,30.468687493873766
59.739064010790194,30.584267677215855
59.735694924630444,30.591327580180838
59.886097174657394,30.314825835300386
59.95163193204041,30.3502484859586
59.95163193204041,30.3502484859586
59.940969642202916,30.296476920743
59.86887397852987,30.31749795200814
59.71299947462945,30.359792326097985
59.925901407534475,30.27794329689705
59.854714851499764,30.22664197015411
59.854714851499764,30.22664197015411
59.85591072140547,30.33451875986698
59.787551101730244,30.61163284136438
59.74854649718574,30.56154722912289
59.73891045712728,30.557488402164815
59.79288477431318,30.331273131845254
59.98966113936019,30.258253675330355
60.00182308011486,30.194626409156744
59.94061956747887,30.344866323983013
59.96393690306145,30.468467319562176
59.91979492589653,30.360505786682076
59.67934148755482,30.431061550091652
59.7204928194684,30.39834846592396
60.07167121494946,30.327964363747714
60.10415337827056,29.967593870159508
59.977535255349615,30.31765966304628
59.92669139941756,30.297303712935925
59.926965509326806,30.289673995904113
59.85019530379556,30.36418876971384
59.749178727354455,30.592761490359443
59.93766548680316,30.32681470607278
59.93766548680316,30.32681470607278
